perm_index,dK,disp_kappa_scaled,adjacency_violations,single_move,max_block_move,order_dual_proximity,score_dir,connective_density_per_100,pos_weighted_connectives,sent_connective_sd,max_sent_connectives,cluster,x,y,z,motif,adjudicator_note,final_label
4289,0.5083333333333333,282.4236720071406,8,15,2,0.4916666666666666,0.2964113147189411,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4290,0.5666666666666667,464.8333198853872,8,13,1,0.4333333333333333,0.2608586762323022,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4291,0.5333333333333333,343.57077930666344,9,13,2,0.4666666666666667,0.2811608645422716,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4292,0.4833333333333333,297.668237446086,6,14,2,0.5166666666666667,0.3113392786706093,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4293,0.5833333333333334,569.524796204187,6,12,2,0.4166666666666667,0.2507011088784594,0.0,0.0,0.0,0.0,0,0.07056746342346924,0.05586665918966419,0.00020643133814063558,Other,,
4294,0.4833333333333333,292.1680646461024,8,14,1,0.5166666666666667,0.3113644050912669,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4295,0.5083333333333333,347.1043424982493,8,13,1,0.4916666666666666,0.2961490807529987,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4296,0.3583333333333333,160.2506314328144,7,11,2,0.6416666666666667,0.3874806104413095,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4297,0.5416666666666666,422.0487471635723,7,14,1,0.4583333333333333,0.2759455175146644,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4298,0.4416666666666666,222.82193753491396,10,15,1,0.5583333333333333,0.3367871349180757,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,FM/EM,,
4299,0.4666666666666667,298.13084932322425,10,11,1,0.5333333333333333,0.3213372074491982,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4300,0.5083333333333333,357.6481880045539,7,12,1,0.4916666666666666,0.2961152990963804,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4301,0.575,370.014291215684,8,15,2,0.425,0.2560781255856461,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4302,0.4083333333333333,197.64154243514471,7,12,1,0.5916666666666667,0.3570136774770091,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4303,0.3416666666666667,149.95599229319734,7,12,2,0.6583333333333333,0.3976497788787548,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4304,0.575,388.8215908129243,11,13,1,0.425,0.2560261104295579,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4305,0.475,225.70567882593272,12,15,1,0.525,0.3167644022067357,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,FM/EM,,
4306,0.3916666666666666,197.44921086501645,8,11,2,0.6083333333333333,0.3670156290783745,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4307,0.475,272.8168145396663,8,13,1,0.525,0.3164608306676582,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4308,0.425,263.87035817480984,6,10,2,0.575,0.3465101727605775,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4309,0.45,369.5368718531258,5,10,2,0.55,0.3310795146998448,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4310,0.4333333333333333,232.6516665717371,8,12,2,0.5666666666666667,0.3417119501258818,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4311,0.4666666666666667,299.98702251907827,6,13,2,0.5333333333333333,0.3213289609520444,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4312,0.4583333333333333,281.6338099130873,10,11,1,0.5416666666666666,0.3264152588472094,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4313,0.6,520.4327987334709,9,14,1,0.4,0.2407671170685303,0.0,0.0,0.0,0.0,0,-0.011139608240559932,-0.08834060760999016,0.04986078498916043,GD,,
4314,0.5083333333333333,280.2522533803892,8,13,2,0.4916666666666666,0.2964222108274418,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4315,0.375,201.46215656539124,8,9,2,0.625,0.3769756778589426,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4316,0.5666666666666667,462.9577619803391,10,15,2,0.4333333333333333,0.2608621474469845,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4317,0.4583333333333333,251.4213187133049,9,13,1,0.5416666666666666,0.3265846522078205,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4318,0.45,319.1252056160474,7,11,2,0.55,0.3312495111068503,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4319,0.425,182.2795709791308,11,14,1,0.575,0.3471824581859455,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4320,0.5166666666666667,377.4088795786365,8,13,2,0.4833333333333333,0.291057057647393,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4321,0.6833333333333333,670.6040636422531,9,14,2,0.3166666666666666,0.1905955890109281,0.0,0.0,0.0,0.0,3,0.1272155432600932,0.413550820631039,0.4647340796187139,GD,,
4322,0.5833333333333334,427.2156976827197,8,15,2,0.4166666666666667,0.2509341086797251,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4323,0.5,364.5899966454666,6,13,2,0.5,0.3010941218405051,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4324,0.4,217.60805402787835,9,10,2,0.6,0.3618297587514729,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4325,0.5666666666666667,378.58491953827576,13,15,2,0.4333333333333333,0.2610537826436481,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4326,0.4916666666666666,326.2901432003302,10,12,2,0.5083333333333333,0.306222157184719,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4327,0.525,374.19882852747344,7,15,1,0.475,0.2860661014096708,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,FM/EM,,
4328,0.45,307.0309842924003,7,9,1,0.55,0.3312985706646325,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4329,0.4,244.9152685554881,7,12,1,0.6,0.3616265765129168,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4330,0.475,280.4986566367555,8,14,2,0.525,0.3164209659285023,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4331,0.4,198.2276261752287,9,13,2,0.6,0.3620077536819526,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4332,0.3916666666666666,215.38246465294537,7,11,1,0.6083333333333333,0.3668485786297034,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4333,0.6833333333333333,642.4970907377005,9,13,2,0.3166666666666666,0.1906216034318686,0.0,0.0,0.0,0.0,1,0.04756339004380006,0.0009691007669736452,-0.5139703844934257,GD,,
4334,0.425,198.72220255523104,9,12,1,0.575,0.3470027818383856,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4335,0.4083333333333333,220.72397058730115,7,10,1,0.5916666666666667,0.3568040449074607,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4336,0.5333333333333333,410.66320552961946,7,12,1,0.4666666666666667,0.2809716680884446,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4337,0.425,243.25860443369731,8,10,1,0.575,0.3466376086358447,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4338,0.3916666666666666,188.6297483486028,9,10,2,0.6083333333333333,0.3671093736794116,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4339,0.4416666666666666,252.802427482086,7,14,2,0.5583333333333333,0.3365760290552313,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4340,0.55,485.7483469410986,7,13,1,0.45,0.2708217798838224,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4341,0.5416666666666666,345.1979219438333,10,14,1,0.4583333333333333,0.2761554084373299,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4342,0.4083333333333333,211.61880431585053,7,11,1,0.5916666666666667,0.3568813011449626,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4343,0.4916666666666666,283.6586143289953,8,13,1,0.5083333333333333,0.3064051919733499,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4344,0.45,288.1793971295429,7,11,1,0.55,0.3313832244066157,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4345,0.4666666666666667,277.7523346547185,8,14,2,0.5333333333333333,0.3214349655600031,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4346,0.4,214.88451402219923,6,11,1,0.6,0.3618528424876222,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4347,0.4083333333333333,209.3432492994728,9,12,1,0.5916666666666667,0.3569016536129976,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4348,0.4666666666666667,300.1161396258101,5,12,1,0.5333333333333333,0.3213283911001816,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4349,0.4833333333333333,266.1939412218197,8,13,1,0.5166666666666667,0.3114970399335063,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4350,0.5416666666666666,408.1513906960099,5,13,1,0.4583333333333333,0.2759776332406436,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4351,0.5916666666666667,465.3527008706327,7,13,1,0.4083333333333333,0.2458577199172498,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4352,0.5166666666666667,325.7245710385058,7,15,2,0.4833333333333333,0.2912242727834291,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4353,0.4916666666666666,368.9899267477801,6,12,2,0.5083333333333333,0.3060811105143213,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4354,0.6166666666666667,519.216958166545,10,12,2,0.3833333333333333,0.2307689099590482,0.0,0.0,0.0,0.0,0,0.07168500337659708,0.12601942047708609,0.05248264961786597,GD,,
4355,0.3916666666666666,302.9141357148588,3,10,3,0.6083333333333333,0.366316161221192,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4356,0.6166666666666667,602.0725190258833,9,13,2,0.3833333333333333,0.2306632701497426,0.0,0.0,0.0,0.0,2,-0.3713313126444921,0.30246564901730416,0.2193848552172764,GD,,
4357,0.6333333333333333,509.853259088869,8,13,2,0.3666666666666666,0.2207830037156137,0.0,0.0,0.0,0.0,0,-0.03821005425659479,-0.1938687947116999,0.025150408607928755,GD,,
4358,0.5,294.91454657392904,9,15,2,0.5,0.3013517415910476,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4359,0.6583333333333333,498.80036581550735,9,15,2,0.3416666666666667,0.2058003195422784,0.0,0.0,0.0,0.0,0,0.008316253719487514,-0.08774354788916848,0.06544056110170386,GD,,
4360,0.45,268.55392705297857,10,10,1,0.55,0.3314839331200743,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4361,0.4666666666666667,356.7676181260064,8,11,2,0.5333333333333333,0.3211180441709487,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4362,0.4916666666666666,356.29462721393577,8,11,2,0.5083333333333333,0.3061195242512295,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4363,0.4833333333333333,256.0223626146221,9,15,2,0.5166666666666667,0.3115562848147954,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4364,0.6333333333333333,583.7876571551215,8,15,1,0.3666666666666666,0.2206840089648025,0.0,0.0,0.0,0.0,2,-0.32341910635342,-0.28845603130604497,-0.05845066229639465,GD,,
4365,0.375,199.24653784201388,5,12,2,0.625,0.3769975376568837,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4366,0.3583333333333333,165.67792179965153,9,14,2,0.6416666666666667,0.3873998379370292,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4367,0.45,236.97171708917435,11,15,2,0.55,0.3316808720166107,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4368,0.5333333333333333,456.7908420286804,7,14,1,0.4666666666666667,0.2808737614720019,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4369,0.5166666666666667,362.5128834563728,7,13,1,0.4833333333333333,0.2911003736544264,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4370,0.6833333333333333,629.434480122491,9,15,1,0.3166666666666666,0.1906344830630493,0.0,0.0,0.0,0.0,1,-0.1850030463032537,-0.02611026343221147,-0.5094450587372455,GD,,
4371,0.475,280.5810139166261,9,14,1,0.525,0.3164205503220414,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4372,0.5333333333333333,355.91569226566065,11,14,1,0.4666666666666667,0.2811207128424666,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4373,0.4916666666666666,383.8437999120913,9,12,1,0.5083333333333333,0.3060393827316209,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4374,0.55,402.27843054141823,10,13,2,0.45,0.270991870553213,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4375,0.45,376.5062824959182,6,12,2,0.55,0.3310595850149972,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4376,0.65,616.8338475737487,9,13,2,0.35,0.2106474232539553,0.0,0.0,0.0,0.0,3,0.048121929063429256,0.5518048517009524,0.161754017254321,GD,,
4377,0.425,219.8544779342207,8,13,2,0.575,0.3468111473389239,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4378,0.4333333333333333,275.8937979661017,4,10,1,0.5666666666666667,0.3414445971810786,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4379,0.5333333333333333,441.26775465474987,7,12,1,0.4666666666666667,0.2809044294904841,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4380,0.5333333333333333,433.9887970598488,10,12,1,0.4666666666666667,0.2809195639122286,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4381,0.5666666666666667,440.5685781894303,8,14,2,0.4333333333333333,0.2609058615575413,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4382,0.4083333333333333,221.62350504832847,6,10,2,0.5916666666666667,0.3567967554679958,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4383,0.5666666666666667,437.3855918104781,12,15,1,0.4333333333333333,0.2609124387467847,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,FM/EM,,
4384,0.4333333333333333,224.17267591006112,9,11,1,0.5666666666666667,0.3417764144711757,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4385,0.5,353.9501120441764,5,11,2,0.5,0.3011269189286809,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4386,0.4166666666666667,236.3687714428876,10,13,1,0.5833333333333334,0.3516851416366547,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4387,0.45,260.563811107889,8,13,1,0.55,0.3315292635411058,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4388,0.4166666666666667,207.32621433492392,7,12,3,0.5833333333333334,0.3519200656109313,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4389,0.525,374.9547094283967,8,12,2,0.475,0.2860639579448496,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4390,0.4583333333333333,226.7158085529455,8,14,2,0.5416666666666666,0.326756575454914,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4391,0.4166666666666667,199.452253643714,8,14,1,0.5833333333333334,0.3519954876671576,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4392,0.4416666666666666,231.4641874190069,9,11,1,0.5583333333333333,0.3367206951506858,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4393,0.3916666666666666,237.6334226658244,4,13,3,0.6083333333333333,0.3666762111339288,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4394,0.5,302.71467563428433,8,13,1,0.5,0.3013170255904316,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4395,0.6,497.7911774617715,10,13,1,0.4,0.2408019388033996,0.0,0.0,0.0,0.0,0,0.023101318667333694,-0.0007367627388893723,0.002089254218082303,GD,,
4396,0.475,399.8291605197755,7,10,2,0.525,0.3159979313867317,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4397,0.4166666666666667,217.90294182897645,7,11,1,0.5833333333333334,0.3518272938529647,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4398,0.5833333333333334,594.4875027149074,9,12,2,0.4166666666666667,0.250671718546865,0.0,0.0,0.0,0.0,0,0.15319571181577762,0.09572569683534626,0.030521512828516506,Other,,
4399,0.275,131.6351891201992,5,13,3,0.725,0.4380157909273797,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4400,0.3083333333333333,116.1174644133784,6,15,3,0.6916666666666667,0.4184153744875158,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4401,0.625,442.27302957579633,9,15,2,0.375,0.2259023783837757,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,GD,,
4402,0.5416666666666666,431.97917065535097,9,12,2,0.4583333333333333,0.2759238319695485,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4403,0.4166666666666667,261.1466145779042,8,11,2,0.5833333333333334,0.3515258636875553,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4404,0.5833333333333334,341.29326927737253,9,14,2,0.4166666666666667,0.2511685885639657,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4405,0.3583333333333333,174.01424364178845,8,12,2,0.6416666666666667,0.3872855282614522,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4406,0.5916666666666667,460.80413021865166,8,13,1,0.4083333333333333,0.2458661680869129,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4407,0.475,272.4799264481473,8,14,2,0.525,0.3164626302017668,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4408,0.6083333333333333,460.85803423447385,6,13,2,0.3916666666666666,0.2358660669953767,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,GD,,
4409,0.4916666666666666,469.86491589453954,7,11,2,0.5083333333333333,0.3058495005393216,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4410,0.45,251.64335743802425,9,11,2,0.55,0.3315832595167205,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4411,0.5333333333333333,433.8707082961999,6,12,1,0.4666666666666667,0.2809198136190114,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4412,0.6333333333333333,579.9485538549243,7,14,2,0.3666666666666666,0.2206885291259368,0.0,0.0,0.0,0.0,0,-0.20014120003776062,0.32027107639104707,-0.11628208932645615,GD,,
4413,0.4833333333333333,259.89355304660484,7,14,1,0.5166666666666667,0.3115331923511676,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4414,0.4666666666666667,267.33771507601386,9,13,2,0.5333333333333333,0.3214906588881354,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4415,0.3833333333333333,166.20545953592426,8,12,1,0.6166666666666667,0.3723922663835869,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4416,0.525,390.6438017286853,8,13,2,0.475,0.2860213362198875,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4417,0.425,239.20948058992155,8,10,2,0.575,0.3466652132089776,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4418,0.45,260.4604315057163,8,12,1,0.55,0.3315298682010752,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4419,0.6083333333333333,458.221576536666,8,14,1,0.3916666666666666,0.2358710392116518,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,GD,,
4420,0.4666666666666667,306.3722606541988,6,13,2,0.5333333333333333,0.321301353606694,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4421,0.3916666666666666,199.3994120566912,8,11,2,0.6083333333333333,0.3669960138400348,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4422,0.3166666666666666,113.42693026595892,9,11,1,0.6833333333333333,0.4134956805978304,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4423,0.6083333333333333,390.55653666939793,8,15,2,0.3916666666666666,0.2360215638421017,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,GD,,
4424,0.5583333333333333,419.7699593324875,7,13,2,0.4416666666666666,0.2659506382077146,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4425,0.45,252.04328303940576,8,15,2,0.55,0.33158075723329,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4426,0.4166666666666667,195.62204093733337,9,12,1,0.5833333333333334,0.3520343599226878,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4427,0.5583333333333333,452.2563519554318,7,13,2,0.4416666666666666,0.2658825028006211,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
4428,0.3916666666666666,179.00583896711572,10,13,1,0.6083333333333333,0.3672221501385467,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
